Start datum,Eind datum,PricePerKwH
21-12-2023 01:00,21-12-2023 02:00,0.02483000000
21-12-2023 02:00,21-12-2023 03:00,0.02048000000
21-12-2023 03:00,21-12-2023 04:00,0.00276000000
21-12-2023 04:00,21-12-2023 05:00,-0.00084000000
21-12-2023 05:00,21-12-2023 06:00,-0.00027000000
21-12-2023 06:00,21-12-2023 07:00,0.02444000000
21-12-2023 07:00,21-12-2023 08:00,0.04650000000
21-12-2023 08:00,21-12-2023 09:00,0.07820000000
21-12-2023 09:00,21-12-2023 10:00,0.08380000000
21-12-2023 10:00,21-12-2023 11:00,0.08738000000
21-12-2023 11:00,21-12-2023 12:00,0.08572000000
21-12-2023 12:00,21-12-2023 13:00,0.07590000000
21-12-2023 13:00,21-12-2023 14:00,0.06490000000
21-12-2023 14:00,21-12-2023 15:00,0.07510000000
21-12-2023 15:00,21-12-2023 16:00,0.07587000000
21-12-2023 16:00,21-12-2023 17:00,0.07340000000
21-12-2023 17:00,21-12-2023 18:00,0.10000000000
21-12-2023 18:00,21-12-2023 19:00,0.10275000000
21-12-2023 19:00,21-12-2023 20:00,0.09070000000
21-12-2023 20:00,21-12-2023 21:00,0.08900000000
21-12-2023 21:00,21-12-2023 22:00,0.06000000000
21-12-2023 22:00,21-12-2023 23:00,0.04756000000
21-12-2023 23:00,22-12-2023 00:00,0.01358000000
22-12-2023 00:00,22-12-2023 01:00,0.00013000000
22-12-2023 01:00,22-12-2023 02:00,-0.00025000000
22-12-2023 02:00,22-12-2023 03:00,-0.00007000000
22-12-2023 03:00,22-12-2023 04:00,-0.00019000000
22-12-2023 04:00,22-12-2023 05:00,-0.00021000000
22-12-2023 05:00,22-12-2023 06:00,-0.00040000000
22-12-2023 06:00,22-12-2023 07:00,0.00044000000
22-12-2023 07:00,22-12-2023 08:00,0.03210000000
22-12-2023 08:00,22-12-2023 09:00,0.07200000000
22-12-2023 09:00,22-12-2023 10:00,0.09200000000
22-12-2023 10:00,22-12-2023 11:00,0.06357000000
22-12-2023 11:00,22-12-2023 12:00,0.05995000000
22-12-2023 12:00,22-12-2023 13:00,0.05411000000
22-12-2023 13:00,22-12-2023 14:00,0.05450000000
22-12-2023 14:00,22-12-2023 15:00,0.06061000000
22-12-2023 15:00,22-12-2023 16:00,0.06000000000
22-12-2023 16:00,22-12-2023 17:00,0.04980000000
22-12-2023 17:00,22-12-2023 18:00,0.07200000000
22-12-2023 18:00,22-12-2023 19:00,0.06490000000
22-12-2023 19:00,22-12-2023 20:00,0.06010000000
22-12-2023 20:00,22-12-2023 21:00,0.05647000000
22-12-2023 21:00,22-12-2023 22:00,0.04503000000
22-12-2023 22:00,22-12-2023 23:00,0.03041000000
22-12-2023 23:00,23-12-2023 00:00,0.01200000000
23-12-2023 00:00,23-12-2023 01:00,0.01000000000
23-12-2023 01:00,23-12-2023 02:00,0.00432000000
23-12-2023 02:00,23-12-2023 03:00,0.00013000000
23-12-2023 03:00,23-12-2023 04:00,0.00003000000
23-12-2023 04:00,23-12-2023 05:00,0.00000000000
23-12-2023 05:00,23-12-2023 06:00,0.00000000000
23-12-2023 06:00,23-12-2023 07:00,0.00010000000
23-12-2023 07:00,23-12-2023 08:00,0.00743000000
23-12-2023 08:00,23-12-2023 09:00,0.02000000000
23-12-2023 09:00,23-12-2023 10:00,0.04208000000
23-12-2023 10:00,23-12-2023 11:00,0.04164000000
23-12-2023 11:00,23-12-2023 12:00,0.04590000000
23-12-2023 12:00,23-12-2023 13:00,0.04600000000
23-12-2023 13:00,23-12-2023 14:00,0.04981000000
23-12-2023 14:00,23-12-2023 15:00,0.04930000000
23-12-2023 15:00,23-12-2023 16:00,0.04951000000
23-12-2023 16:00,23-12-2023 17:00,0.05428000000
23-12-2023 17:00,23-12-2023 18:00,0.06377000000
23-12-2023 18:00,23-12-2023 19:00,0.06645000000
23-12-2023 19:00,23-12-2023 20:00,0.05799000000
23-12-2023 20:00,23-12-2023 21:00,0.04846000000
23-12-2023 21:00,23-12-2023 22:00,0.03837000000
23-12-2023 22:00,23-12-2023 23:00,0.02032000000
23-12-2023 23:00,24-12-2023 00:00,0.00777000000
24-12-2023 00:00,24-12-2023 01:00,0.00008000000
24-12-2023 01:00,24-12-2023 02:00,-0.00025000000
24-12-2023 02:00,24-12-2023 03:00,-0.00055000000
24-12-2023 03:00,24-12-2023 04:00,-0.00124000000
24-12-2023 04:00,24-12-2023 05:00,-0.00410000000
24-12-2023 05:00,24-12-2023 06:00,-0.00497000000
24-12-2023 06:00,24-12-2023 07:00,-0.00422000000
24-12-2023 07:00,24-12-2023 08:00,-0.00291000000
24-12-2023 08:00,24-12-2023 09:00,-0.00162000000
24-12-2023 09:00,24-12-2023 10:00,0.00000000000
24-12-2023 10:00,24-12-2023 11:00,0.00209000000
24-12-2023 11:00,24-12-2023 12:00,0.00006000000
24-12-2023 12:00,24-12-2023 13:00,0.00005000000
24-12-2023 13:00,24-12-2023 14:00,0.00006000000
24-12-2023 14:00,24-12-2023 15:00,0.00003000000
24-12-2023 15:00,24-12-2023 16:00,0.00013000000
24-12-2023 16:00,24-12-2023 17:00,0.00100000000
24-12-2023 17:00,24-12-2023 18:00,0.01850000000
24-12-2023 18:00,24-12-2023 19:00,0.03121000000
24-12-2023 19:00,24-12-2023 20:00,0.03480000000
24-12-2023 20:00,24-12-2023 21:00,0.01000000000
24-12-2023 21:00,24-12-2023 22:00,0.00201000000
24-12-2023 22:00,24-12-2023 23:00,0.00000000000
24-12-2023 23:00,25-12-2023 00:00,-0.00010000000
25-12-2023 00:00,25-12-2023 01:00,-0.00191000000
25-12-2023 01:00,25-12-2023 02:00,-0.00379000000
25-12-2023 02:00,25-12-2023 03:00,-0.00665000000
25-12-2023 03:00,25-12-2023 04:00,-0.01003000000
25-12-2023 04:00,25-12-2023 05:00,-0.01000000000
25-12-2023 05:00,25-12-2023 06:00,-0.00650000000
25-12-2023 06:00,25-12-2023 07:00,-0.00759000000
25-12-2023 07:00,25-12-2023 08:00,-0.00150000000
25-12-2023 08:00,25-12-2023 09:00,0.00008000000
25-12-2023 09:00,25-12-2023 10:00,0.01005000000
25-12-2023 10:00,25-12-2023 11:00,0.02500000000
25-12-2023 11:00,25-12-2023 12:00,0.01510000000
25-12-2023 12:00,25-12-2023 13:00,0.00009000000
25-12-2023 13:00,25-12-2023 14:00,0.00000000000
25-12-2023 14:00,25-12-2023 15:00,0.00007000000
25-12-2023 15:00,25-12-2023 16:00,0.00500000000
25-12-2023 16:00,25-12-2023 17:00,0.03499000000
25-12-2023 17:00,25-12-2023 18:00,0.05250000000
25-12-2023 18:00,25-12-2023 19:00,0.04010000000
25-12-2023 19:00,25-12-2023 20:00,0.03300000000
25-12-2023 20:00,25-12-2023 21:00,0.01201000000
25-12-2023 21:00,25-12-2023 22:00,0.00962000000
25-12-2023 22:00,25-12-2023 23:00,0.00500000000
25-12-2023 23:00,26-12-2023 00:00,0.00008000000
26-12-2023 00:00,26-12-2023 01:00,0.00000000000
26-12-2023 01:00,26-12-2023 02:00,-0.00002000000
26-12-2023 02:00,26-12-2023 03:00,-0.00014000000
26-12-2023 03:00,26-12-2023 04:00,-0.00283000000
26-12-2023 04:00,26-12-2023 05:00,-0.00380000000
26-12-2023 05:00,26-12-2023 06:00,-0.00185000000
26-12-2023 06:00,26-12-2023 07:00,0.00000000000
26-12-2023 07:00,26-12-2023 08:00,0.00162000000
26-12-2023 08:00,26-12-2023 09:00,0.03821000000
26-12-2023 09:00,26-12-2023 10:00,0.05170000000
26-12-2023 10:00,26-12-2023 11:00,0.04888000000
26-12-2023 11:00,26-12-2023 12:00,0.02504000000
26-12-2023 12:00,26-12-2023 13:00,0.01000000000
26-12-2023 13:00,26-12-2023 14:00,0.00273000000
26-12-2023 14:00,26-12-2023 15:00,0.04010000000
26-12-2023 15:00,26-12-2023 16:00,0.07420000000
26-12-2023 16:00,26-12-2023 17:00,0.09190000000
26-12-2023 17:00,26-12-2023 18:00,0.11380000000
26-12-2023 18:00,26-12-2023 19:00,0.13000000000
26-12-2023 19:00,26-12-2023 20:00,0.12900000000
26-12-2023 20:00,26-12-2023 21:00,0.11390000000
26-12-2023 21:00,26-12-2023 22:00,0.08310000000
26-12-2023 22:00,26-12-2023 23:00,0.09720000000
26-12-2023 23:00,27-12-2023 00:00,0.08500000000
27-12-2023 00:00,27-12-2023 01:00,0.08991000000
27-12-2023 01:00,27-12-2023 02:00,0.07920000000
27-12-2023 02:00,27-12-2023 03:00,0.05763000000
27-12-2023 03:00,27-12-2023 04:00,0.05190000000
27-12-2023 04:00,27-12-2023 05:00,0.05003000000
27-12-2023 05:00,27-12-2023 06:00,0.05571000000
27-12-2023 06:00,27-12-2023 07:00,0.06506000000
27-12-2023 07:00,27-12-2023 08:00,0.07765000000
27-12-2023 08:00,27-12-2023 09:00,0.08276000000
27-12-2023 09:00,27-12-2023 10:00,0.08054000000
27-12-2023 10:00,27-12-2023 11:00,0.07489000000
27-12-2023 11:00,27-12-2023 12:00,0.07471000000
27-12-2023 12:00,27-12-2023 13:00,0.07379000000
27-12-2023 13:00,27-12-2023 14:00,0.07200000000
27-12-2023 14:00,27-12-2023 15:00,0.07370000000
27-12-2023 15:00,27-12-2023 16:00,0.08000000000
27-12-2023 16:00,27-12-2023 17:00,0.07916000000
27-12-2023 17:00,27-12-2023 18:00,0.08038000000
27-12-2023 18:00,27-12-2023 19:00,0.07438000000
27-12-2023 19:00,27-12-2023 20:00,0.06490000000
27-12-2023 20:00,27-12-2023 21:00,0.05473000000
27-12-2023 21:00,27-12-2023 22:00,0.02474000000
27-12-2023 22:00,27-12-2023 23:00,0.01699000000
27-12-2023 23:00,28-12-2023 00:00,0.00020000000
28-12-2023 00:00,28-12-2023 01:00,-0.00002000000
28-12-2023 01:00,28-12-2023 02:00,-0.00078000000
28-12-2023 02:00,28-12-2023 03:00,-0.00143000000
28-12-2023 03:00,28-12-2023 04:00,-0.00139000000
28-12-2023 04:00,28-12-2023 05:00,-0.00194000000
28-12-2023 05:00,28-12-2023 06:00,-0.00104000000
28-12-2023 06:00,28-12-2023 07:00,-0.00070000000
28-12-2023 07:00,28-12-2023 08:00,0.01606000000
28-12-2023 08:00,28-12-2023 09:00,0.03820000000
28-12-2023 09:00,28-12-2023 10:00,0.03879000000
28-12-2023 10:00,28-12-2023 11:00,0.02960000000
28-12-2023 11:00,28-12-2023 12:00,0.03489000000
28-12-2023 12:00,28-12-2023 13:00,0.01165000000
28-12-2023 13:00,28-12-2023 14:00,0.01140000000
28-12-2023 14:00,28-12-2023 15:00,0.02637000000
28-12-2023 15:00,28-12-2023 16:00,0.05072000000
28-12-2023 16:00,28-12-2023 17:00,0.04087000000
28-12-2023 17:00,28-12-2023 18:00,0.07840000000
28-12-2023 18:00,28-12-2023 19:00,0.07840000000
28-12-2023 19:00,28-12-2023 20:00,0.06502000000
28-12-2023 20:00,28-12-2023 21:00,0.06490000000
28-12-2023 21:00,28-12-2023 22:00,0.05400000000
28-12-2023 22:00,28-12-2023 23:00,0.04000000000
28-12-2023 23:00,29-12-2023 00:00,0.00200000000
29-12-2023 00:00,29-12-2023 01:00,0.00000000000
29-12-2023 01:00,29-12-2023 02:00,-0.00008000000
29-12-2023 02:00,29-12-2023 03:00,-0.00028000000
29-12-2023 03:00,29-12-2023 04:00,-0.00151000000
29-12-2023 04:00,29-12-2023 05:00,-0.00127000000
29-12-2023 05:00,29-12-2023 06:00,-0.00028000000
29-12-2023 06:00,29-12-2023 07:00,-0.00007000000
29-12-2023 07:00,29-12-2023 08:00,0.00010000000
29-12-2023 08:00,29-12-2023 09:00,0.02500000000
29-12-2023 09:00,29-12-2023 10:00,0.05900000000
29-12-2023 10:00,29-12-2023 11:00,0.06005000000
29-12-2023 11:00,29-12-2023 12:00,0.05004000000
29-12-2023 12:00,29-12-2023 13:00,0.03044000000
29-12-2023 13:00,29-12-2023 14:00,0.01713000000
29-12-2023 14:00,29-12-2023 15:00,0.04128000000
29-12-2023 15:00,29-12-2023 16:00,0.06000000000
29-12-2023 16:00,29-12-2023 17:00,0.07370000000
29-12-2023 17:00,29-12-2023 18:00,0.07510000000
29-12-2023 18:00,29-12-2023 19:00,0.06953000000
29-12-2023 19:00,29-12-2023 20:00,0.07490000000
29-12-2023 20:00,29-12-2023 21:00,0.06254000000
29-12-2023 21:00,29-12-2023 22:00,0.05489000000
29-12-2023 22:00,29-12-2023 23:00,0.03604000000
29-12-2023 23:00,30-12-2023 00:00,0.01935000000
30-12-2023 00:00,30-12-2023 01:00,0.03249000000
30-12-2023 01:00,30-12-2023 02:00,0.02916000000
30-12-2023 02:00,30-12-2023 03:00,0.00888000000
30-12-2023 03:00,30-12-2023 04:00,0.00561000000
30-12-2023 04:00,30-12-2023 05:00,0.00574000000
30-12-2023 05:00,30-12-2023 06:00,0.01000000000
30-12-2023 06:00,30-12-2023 07:00,0.03217000000
30-12-2023 07:00,30-12-2023 08:00,0.04490000000
30-12-2023 08:00,30-12-2023 09:00,0.07350000000
30-12-2023 09:00,30-12-2023 10:00,0.07350000000
30-12-2023 10:00,30-12-2023 11:00,0.05300000000
30-12-2023 11:00,30-12-2023 12:00,0.05500000000
30-12-2023 12:00,30-12-2023 13:00,0.03638000000
30-12-2023 13:00,30-12-2023 14:00,0.03325000000
30-12-2023 14:00,30-12-2023 15:00,0.04204000000
30-12-2023 15:00,30-12-2023 16:00,0.07350000000
30-12-2023 16:00,30-12-2023 17:00,0.07062000000
30-12-2023 17:00,30-12-2023 18:00,0.07951000000
30-12-2023 18:00,30-12-2023 19:00,0.07999000000
30-12-2023 19:00,30-12-2023 20:00,0.07109000000
30-12-2023 20:00,30-12-2023 21:00,0.06201000000
30-12-2023 21:00,30-12-2023 22:00,0.05278000000
30-12-2023 22:00,30-12-2023 23:00,0.05010000000
30-12-2023 23:00,31-12-2023 00:00,0.04323000000
31-12-2023 00:00,31-12-2023 01:00,0.03491000000
31-12-2023 01:00,31-12-2023 02:00,0.01256000000
31-12-2023 02:00,31-12-2023 03:00,0.00400000000
31-12-2023 03:00,31-12-2023 04:00,0.00031000000
31-12-2023 04:00,31-12-2023 05:00,0.00013000000
31-12-2023 05:00,31-12-2023 06:00,0.00038000000
31-12-2023 06:00,31-12-2023 07:00,-0.00041000000
31-12-2023 07:00,31-12-2023 08:00,-0.00038000000
31-12-2023 08:00,31-12-2023 09:00,0.00324000000
31-12-2023 09:00,31-12-2023 10:00,0.00936000000
31-12-2023 10:00,31-12-2023 11:00,0.01400000000
31-12-2023 11:00,31-12-2023 12:00,0.01068000000
31-12-2023 12:00,31-12-2023 13:00,0.01100000000
31-12-2023 13:00,31-12-2023 14:00,0.00609000000
31-12-2023 14:00,31-12-2023 15:00,0.00854000000
31-12-2023 15:00,31-12-2023 16:00,0.01324000000
31-12-2023 16:00,31-12-2023 17:00,0.02807000000
31-12-2023 17:00,31-12-2023 18:00,0.05000000000
31-12-2023 18:00,31-12-2023 19:00,0.04500000000
31-12-2023 19:00,31-12-2023 20:00,0.03964000000
31-12-2023 20:00,31-12-2023 21:00,0.03489000000
31-12-2023 21:00,31-12-2023 22:00,0.01330000000
31-12-2023 22:00,31-12-2023 23:00,0.01068000000
31-12-2023 23:00,01-01-2024 00:00,0.00317000000
01-01-2024 00:00,01-01-2024 01:00,0.00010000000
01-01-2024 01:00,01-01-2024 02:00,0.00001000000
01-01-2024 02:00,01-01-2024 03:00,0.00000000000
01-01-2024 03:00,01-01-2024 04:00,-0.00001000000
01-01-2024 04:00,01-01-2024 05:00,-0.00003000000
01-01-2024 05:00,01-01-2024 06:00,-0.00002000000
01-01-2024 06:00,01-01-2024 07:00,-0.00005000000
01-01-2024 07:00,01-01-2024 08:00,-0.00002000000
01-01-2024 08:00,01-01-2024 09:00,0.00000000000
01-01-2024 09:00,01-01-2024 10:00,0.00004000000
01-01-2024 10:00,01-01-2024 11:00,0.00006000000
01-01-2024 11:00,01-01-2024 12:00,0.00054000000
01-01-2024 12:00,01-01-2024 13:00,0.00224000000
01-01-2024 13:00,01-01-2024 14:00,0.00197000000
01-01-2024 14:00,01-01-2024 15:00,0.00113000000
01-01-2024 15:00,01-01-2024 16:00,0.00319000000
01-01-2024 16:00,01-01-2024 17:00,0.04000000000
01-01-2024 17:00,01-01-2024 18:00,0.08446000000
01-01-2024 18:00,01-01-2024 19:00,0.06174000000
01-01-2024 19:00,01-01-2024 20:00,0.06127000000
01-01-2024 20:00,01-01-2024 21:00,0.05997000000
01-01-2024 21:00,01-01-2024 22:00,0.05492000000
01-01-2024 22:00,01-01-2024 23:00,0.04765000000
01-01-2024 23:00,02-01-2024 00:00,0.03555000000
02-01-2024 00:00,02-01-2024 01:00,0.02939000000
02-01-2024 01:00,02-01-2024 02:00,0.01960000000
02-01-2024 02:00,02-01-2024 03:00,0.02733000000
02-01-2024 03:00,02-01-2024 04:00,0.01620000000
02-01-2024 04:00,02-01-2024 05:00,0.00950000000
02-01-2024 05:00,02-01-2024 06:00,0.01120000000
02-01-2024 06:00,02-01-2024 07:00,0.04443000000
02-01-2024 07:00,02-01-2024 08:00,0.05656000000
02-01-2024 08:00,02-01-2024 09:00,0.06428000000
02-01-2024 09:00,02-01-2024 10:00,0.06612000000
02-01-2024 10:00,02-01-2024 11:00,0.07060000000
02-01-2024 11:00,02-01-2024 12:00,0.07880000000
02-01-2024 12:00,02-01-2024 13:00,0.09990000000
02-01-2024 13:00,02-01-2024 14:00,0.10250000000
02-01-2024 14:00,02-01-2024 15:00,0.11060000000
02-01-2024 15:00,02-01-2024 16:00,0.10570000000
02-01-2024 16:00,02-01-2024 17:00,0.10070000000
02-01-2024 17:00,02-01-2024 18:00,0.11893000000
02-01-2024 18:00,02-01-2024 19:00,0.08130000000
02-01-2024 19:00,02-01-2024 20:00,0.07010000000
02-01-2024 20:00,02-01-2024 21:00,0.06670000000
02-01-2024 21:00,02-01-2024 22:00,0.05490000000
02-01-2024 22:00,02-01-2024 23:00,0.05318000000
02-01-2024 23:00,03-01-2024 00:00,0.05490000000
03-01-2024 00:00,03-01-2024 01:00,-0.00039000000
03-01-2024 01:00,03-01-2024 02:00,-0.00161000000
03-01-2024 02:00,03-01-2024 03:00,-0.00139000000
03-01-2024 03:00,03-01-2024 04:00,-0.00131000000
03-01-2024 04:00,03-01-2024 05:00,-0.00139000000
03-01-2024 05:00,03-01-2024 06:00,-0.00195000000
03-01-2024 06:00,03-01-2024 07:00,0.00105000000
03-01-2024 07:00,03-01-2024 08:00,0.04063000000
03-01-2024 08:00,03-01-2024 09:00,0.06830000000
03-01-2024 09:00,03-01-2024 10:00,0.07590000000
03-01-2024 10:00,03-01-2024 11:00,0.07320000000
03-01-2024 11:00,03-01-2024 12:00,0.06920000000
03-01-2024 12:00,03-01-2024 13:00,0.06000000000
03-01-2024 13:00,03-01-2024 14:00,0.05886000000
03-01-2024 14:00,03-01-2024 15:00,0.06086000000
03-01-2024 15:00,03-01-2024 16:00,0.07600000000
03-01-2024 16:00,03-01-2024 17:00,0.07900000000
03-01-2024 17:00,03-01-2024 18:00,0.10100000000
03-01-2024 18:00,03-01-2024 19:00,0.11460000000
03-01-2024 19:00,03-01-2024 20:00,0.10000000000
03-01-2024 20:00,03-01-2024 21:00,0.07323000000
03-01-2024 21:00,03-01-2024 22:00,0.06741000000
03-01-2024 22:00,03-01-2024 23:00,0.06500000000
03-01-2024 23:00,04-01-2024 00:00,0.05812000000
04-01-2024 00:00,04-01-2024 01:00,0.05730000000
04-01-2024 01:00,04-01-2024 02:00,0.05046000000
04-01-2024 02:00,04-01-2024 03:00,0.04000000000
04-01-2024 03:00,04-01-2024 04:00,0.02548000000
04-01-2024 04:00,04-01-2024 05:00,0.03500000000
04-01-2024 05:00,04-01-2024 06:00,0.05773000000
04-01-2024 06:00,04-01-2024 07:00,0.07265000000
04-01-2024 07:00,04-01-2024 08:00,0.08502000000
04-01-2024 08:00,04-01-2024 09:00,0.09147000000
04-01-2024 09:00,04-01-2024 10:00,0.09420000000
04-01-2024 10:00,04-01-2024 11:00,0.09161000000
04-01-2024 11:00,04-01-2024 12:00,0.09003000000
04-01-2024 12:00,04-01-2024 13:00,0.08628000000
04-01-2024 13:00,04-01-2024 14:00,0.08596000000
04-01-2024 14:00,04-01-2024 15:00,0.09211000000
04-01-2024 15:00,04-01-2024 16:00,0.09862000000
04-01-2024 16:00,04-01-2024 17:00,0.10445000000
04-01-2024 17:00,04-01-2024 18:00,0.13021000000
04-01-2024 18:00,04-01-2024 19:00,0.14067000000
04-01-2024 19:00,04-01-2024 20:00,0.12310000000
04-01-2024 20:00,04-01-2024 21:00,0.10165000000
04-01-2024 21:00,04-01-2024 22:00,0.09677000000
04-01-2024 22:00,04-01-2024 23:00,0.09304000000
04-01-2024 23:00,05-01-2024 00:00,0.08861000000
05-01-2024 00:00,05-01-2024 01:00,0.08608000000
05-01-2024 01:00,05-01-2024 02:00,0.08051000000
05-01-2024 02:00,05-01-2024 03:00,0.07701000000
05-01-2024 03:00,05-01-2024 04:00,0.07288000000
05-01-2024 04:00,05-01-2024 05:00,0.07212000000
05-01-2024 05:00,05-01-2024 06:00,0.07452000000
05-01-2024 06:00,05-01-2024 07:00,0.08011000000
05-01-2024 07:00,05-01-2024 08:00,0.08717000000
05-01-2024 08:00,05-01-2024 09:00,0.08978000000
05-01-2024 09:00,05-01-2024 10:00,0.09500000000
05-01-2024 10:00,05-01-2024 11:00,0.09629000000
05-01-2024 11:00,05-01-2024 12:00,0.09822000000
05-01-2024 12:00,05-01-2024 13:00,0.09229000000
05-01-2024 13:00,05-01-2024 14:00,0.09165000000
05-01-2024 14:00,05-01-2024 15:00,0.09650000000
05-01-2024 15:00,05-01-2024 16:00,0.10013000000
05-01-2024 16:00,05-01-2024 17:00,0.10303000000
05-01-2024 17:00,05-01-2024 18:00,0.10743000000
05-01-2024 18:00,05-01-2024 19:00,0.10847000000
05-01-2024 19:00,05-01-2024 20:00,0.10400000000
05-01-2024 20:00,05-01-2024 21:00,0.10013000000
05-01-2024 21:00,05-01-2024 22:00,0.09421000000
05-01-2024 22:00,05-01-2024 23:00,0.09492000000
05-01-2024 23:00,06-01-2024 00:00,0.08680000000
06-01-2024 00:00,06-01-2024 01:00,0.08225000000
06-01-2024 01:00,06-01-2024 02:00,0.08020000000
06-01-2024 02:00,06-01-2024 03:00,0.07613000000
06-01-2024 03:00,06-01-2024 04:00,0.07301000000
06-01-2024 04:00,06-01-2024 05:00,0.07301000000
06-01-2024 05:00,06-01-2024 06:00,0.07459000000
06-01-2024 06:00,06-01-2024 07:00,0.07510000000
06-01-2024 07:00,06-01-2024 08:00,0.08139000000
06-01-2024 08:00,06-01-2024 09:00,0.08840000000
06-01-2024 09:00,06-01-2024 10:00,0.09223000000
06-01-2024 10:00,06-01-2024 11:00,0.09730000000
06-01-2024 11:00,06-01-2024 12:00,0.10043000000
06-01-2024 12:00,06-01-2024 13:00,0.09916000000
06-01-2024 13:00,06-01-2024 14:00,0.09452000000
06-01-2024 14:00,06-01-2024 15:00,0.09245000000
06-01-2024 15:00,06-01-2024 16:00,0.09418000000
06-01-2024 16:00,06-01-2024 17:00,0.09922000000
06-01-2024 17:00,06-01-2024 18:00,0.10469000000
06-01-2024 18:00,06-01-2024 19:00,0.10363000000
06-01-2024 19:00,06-01-2024 20:00,0.09900000000
06-01-2024 20:00,06-01-2024 21:00,0.09214000000
06-01-2024 21:00,06-01-2024 22:00,0.08800000000
06-01-2024 22:00,06-01-2024 23:00,0.08657000000
06-01-2024 23:00,07-01-2024 00:00,0.07987000000
07-01-2024 00:00,07-01-2024 01:00,0.08408000000
07-01-2024 01:00,07-01-2024 02:00,0.07982000000
07-01-2024 02:00,07-01-2024 03:00,0.07676000000
07-01-2024 03:00,07-01-2024 04:00,0.07346000000
07-01-2024 04:00,07-01-2024 05:00,0.07186000000
07-01-2024 05:00,07-01-2024 06:00,0.07208000000
07-01-2024 06:00,07-01-2024 07:00,0.07490000000
07-01-2024 07:00,07-01-2024 08:00,0.07769000000
07-01-2024 08:00,07-01-2024 09:00,0.08179000000
07-01-2024 09:00,07-01-2024 10:00,0.08486000000
07-01-2024 10:00,07-01-2024 11:00,0.08714000000
07-01-2024 11:00,07-01-2024 12:00,0.08913000000
07-01-2024 12:00,07-01-2024 13:00,0.08866000000
07-01-2024 13:00,07-01-2024 14:00,0.08481000000
07-01-2024 14:00,07-01-2024 15:00,0.08434000000
07-01-2024 15:00,07-01-2024 16:00,0.08801000000
07-01-2024 16:00,07-01-2024 17:00,0.09342000000
07-01-2024 17:00,07-01-2024 18:00,0.10177000000
07-01-2024 18:00,07-01-2024 19:00,0.10485000000
07-01-2024 19:00,07-01-2024 20:00,0.10355000000
07-01-2024 20:00,07-01-2024 21:00,0.10050000000
07-01-2024 21:00,07-01-2024 22:00,0.09331000000
07-01-2024 22:00,07-01-2024 23:00,0.09117000000
07-01-2024 23:00,08-01-2024 00:00,0.08386000000
08-01-2024 00:00,08-01-2024 01:00,0.08702000000
08-01-2024 01:00,08-01-2024 02:00,0.08435000000
08-01-2024 02:00,08-01-2024 03:00,0.08171000000
08-01-2024 03:00,08-01-2024 04:00,0.07900000000
08-01-2024 04:00,08-01-2024 05:00,0.07847000000
08-01-2024 05:00,08-01-2024 06:00,0.08210000000
08-01-2024 06:00,08-01-2024 07:00,0.09430000000
08-01-2024 07:00,08-01-2024 08:00,0.11109000000
08-01-2024 08:00,08-01-2024 09:00,0.12111000000
08-01-2024 09:00,08-01-2024 10:00,0.11783000000
08-01-2024 10:00,08-01-2024 11:00,0.11058000000
08-01-2024 11:00,08-01-2024 12:00,0.10300000000
08-01-2024 12:00,08-01-2024 13:00,0.08490000000
08-01-2024 13:00,08-01-2024 14:00,0.08956000000
08-01-2024 14:00,08-01-2024 15:00,0.10000000000
08-01-2024 15:00,08-01-2024 16:00,0.10798000000
08-01-2024 16:00,08-01-2024 17:00,0.11639000000
08-01-2024 17:00,08-01-2024 18:00,0.12915000000
08-01-2024 18:00,08-01-2024 19:00,0.12508000000
08-01-2024 19:00,08-01-2024 20:00,0.11190000000
08-01-2024 20:00,08-01-2024 21:00,0.10010000000
08-01-2024 21:00,08-01-2024 22:00,0.09100000000
08-01-2024 22:00,08-01-2024 23:00,0.09200000000
08-01-2024 23:00,09-01-2024 00:00,0.09149000000
09-01-2024 00:00,09-01-2024 01:00,0.08095000000
09-01-2024 01:00,09-01-2024 02:00,0.07998000000
09-01-2024 02:00,09-01-2024 03:00,0.08500000000
09-01-2024 03:00,09-01-2024 04:00,0.08342000000
09-01-2024 04:00,09-01-2024 05:00,0.08057000000
09-01-2024 05:00,09-01-2024 06:00,0.08580000000
09-01-2024 06:00,09-01-2024 07:00,0.08390000000
09-01-2024 07:00,09-01-2024 08:00,0.09112000000
09-01-2024 08:00,09-01-2024 09:00,0.12570000000
09-01-2024 09:00,09-01-2024 10:00,0.11996000000
09-01-2024 10:00,09-01-2024 11:00,0.09800000000
09-01-2024 11:00,09-01-2024 12:00,0.09000000000
09-01-2024 12:00,09-01-2024 13:00,0.07880000000
09-01-2024 13:00,09-01-2024 14:00,0.07778000000
09-01-2024 14:00,09-01-2024 15:00,0.08500000000
09-01-2024 15:00,09-01-2024 16:00,0.09990000000
09-01-2024 16:00,09-01-2024 17:00,0.11267000000
09-01-2024 17:00,09-01-2024 18:00,0.13569000000
09-01-2024 18:00,09-01-2024 19:00,0.12925000000
09-01-2024 19:00,09-01-2024 20:00,0.12630000000
09-01-2024 20:00,09-01-2024 21:00,0.10882000000
09-01-2024 21:00,09-01-2024 22:00,0.09366000000
09-01-2024 22:00,09-01-2024 23:00,0.08490000000
09-01-2024 23:00,10-01-2024 00:00,0.08800000000
10-01-2024 00:00,10-01-2024 01:00,0.07554000000
