StartDate,EndDate,ProfileDescription,Fraction
2023-11-30 00:15:00.0000000 +01:00,2023-11-30 00:30:00.0000000 +01:00,E3C,0.00003916
2023-11-30 01:15:00.0000000 +01:00,2023-11-30 01:30:00.0000000 +01:00,E3C,0.00003924
2023-11-30 02:00:00.0000000 +01:00,2023-11-30 02:15:00.0000000 +01:00,E3C,0.00003856
2023-11-30 02:15:00.0000000 +01:00,2023-11-30 02:30:00.0000000 +01:00,E3C,0.00003842
2023-11-30 04:30:00.0000000 +01:00,2023-11-30 04:45:00.0000000 +01:00,E3C,0.00003930
2023-11-30 05:15:00.0000000 +01:00,2023-11-30 05:30:00.0000000 +01:00,E3C,0.00004068
2023-11-30 06:15:00.0000000 +01:00,2023-11-30 06:30:00.0000000 +01:00,E3C,0.00004726
2023-11-30 09:45:00.0000000 +01:00,2023-11-30 10:00:00.0000000 +01:00,E3C,0.00010214
2023-11-30 10:15:00.0000000 +01:00,2023-11-30 10:30:00.0000000 +01:00,E3C,0.00010374
2023-11-30 10:30:00.0000000 +01:00,2023-11-30 10:45:00.0000000 +01:00,E3C,0.00010476
2023-11-30 11:15:00.0000000 +01:00,2023-11-30 11:30:00.0000000 +01:00,E3C,0.00010604
2023-11-30 12:45:00.0000000 +01:00,2023-11-30 13:00:00.0000000 +01:00,E3C,0.00010054
2023-11-30 14:45:00.0000000 +01:00,2023-11-30 15:00:00.0000000 +01:00,E3C,0.00010252
2023-11-30 16:00:00.0000000 +01:00,2023-11-30 16:15:00.0000000 +01:00,E3C,0.00009792
2023-11-30 16:15:00.0000000 +01:00,2023-11-30 16:30:00.0000000 +01:00,E3C,0.00009508
2023-11-30 16:30:00.0000000 +01:00,2023-11-30 16:45:00.0000000 +01:00,E3C,0.00009266
2023-11-30 17:30:00.0000000 +01:00,2023-11-30 17:45:00.0000000 +01:00,E3C,0.00007826
2023-11-30 21:45:00.0000000 +01:00,2023-11-30 22:00:00.0000000 +01:00,E3C,0.00005406
2023-11-30 23:00:00.0000000 +01:00,2023-11-30 23:15:00.0000000 +01:00,E3C,0.00004730
2023-11-30 23:15:00.0000000 +01:00,2023-11-30 23:30:00.0000000 +01:00,E3C,0.00004646
2023-12-01 00:15:00.0000000 +01:00,2023-12-01 00:30:00.0000000 +01:00,E3C,0.00004266
2023-12-01 02:00:00.0000000 +01:00,2023-12-01 02:15:00.0000000 +01:00,E3C,0.00004144
2023-12-01 02:15:00.0000000 +01:00,2023-12-01 02:30:00.0000000 +01:00,E3C,0.00004124
2023-12-01 02:45:00.0000000 +01:00,2023-12-01 03:00:00.0000000 +01:00,E3C,0.00004144
2023-12-01 03:45:00.0000000 +01:00,2023-12-01 04:00:00.0000000 +01:00,E3C,0.00004164
2023-12-01 04:30:00.0000000 +01:00,2023-12-01 04:45:00.0000000 +01:00,E3C,0.00004288
2023-12-01 06:15:00.0000000 +01:00,2023-12-01 06:30:00.0000000 +01:00,E3C,0.00005062
2023-12-01 06:45:00.0000000 +01:00,2023-12-01 07:00:00.0000000 +01:00,E3C,0.00005806
2023-12-01 09:15:00.0000000 +01:00,2023-12-01 09:30:00.0000000 +01:00,E3C,0.00010302
2023-12-01 09:45:00.0000000 +01:00,2023-12-01 10:00:00.0000000 +01:00,E3C,0.00010348
2023-12-01 10:15:00.0000000 +01:00,2023-12-01 10:30:00.0000000 +01:00,E3C,0.00010442
2023-12-01 11:15:00.0000000 +01:00,2023-12-01 11:30:00.0000000 +01:00,E3C,0.00010526
2023-12-01 14:30:00.0000000 +01:00,2023-12-01 14:45:00.0000000 +01:00,E3C,0.00009816
2023-12-01 14:45:00.0000000 +01:00,2023-12-01 15:00:00.0000000 +01:00,E3C,0.00009666
2023-12-01 15:15:00.0000000 +01:00,2023-12-01 15:30:00.0000000 +01:00,E3C,0.00009404
2023-12-01 16:00:00.0000000 +01:00,2023-12-01 16:15:00.0000000 +01:00,E3C,0.00008990
2023-12-01 16:15:00.0000000 +01:00,2023-12-01 16:30:00.0000000 +01:00,E3C,0.00008778
2023-12-01 16:30:00.0000000 +01:00,2023-12-01 16:45:00.0000000 +01:00,E3C,0.00008624
2023-12-01 17:30:00.0000000 +01:00,2023-12-01 17:45:00.0000000 +01:00,E3C,0.00007464
2023-12-01 21:45:00.0000000 +01:00,2023-12-01 22:00:00.0000000 +01:00,E3C,0.00005000
2023-12-01 23:00:00.0000000 +01:00,2023-12-01 23:15:00.0000000 +01:00,E3C,0.00004502
2023-12-01 23:15:00.0000000 +01:00,2023-12-01 23:30:00.0000000 +01:00,E3C,0.00004422
2023-12-02 00:15:00.0000000 +01:00,2023-12-02 00:30:00.0000000 +01:00,E3C,0.00004096
2023-12-02 02:45:00.0000000 +01:00,2023-12-02 03:00:00.0000000 +01:00,E3C,0.00003928
2023-12-02 03:15:00.0000000 +01:00,2023-12-02 03:30:00.0000000 +01:00,E3C,0.00003908
2023-12-02 03:30:00.0000000 +01:00,2023-12-02 03:45:00.0000000 +01:00,E3C,0.00003904
2023-12-02 04:15:00.0000000 +01:00,2023-12-02 04:30:00.0000000 +01:00,E3C,0.00003900
2023-12-02 04:45:00.0000000 +01:00,2023-12-02 05:00:00.0000000 +01:00,E3C,0.00003916
2023-12-02 06:00:00.0000000 +01:00,2023-12-02 06:15:00.0000000 +01:00,E3C,0.00004054
2023-12-02 07:45:00.0000000 +01:00,2023-12-02 08:00:00.0000000 +01:00,E3C,0.00004856
2023-12-02 08:15:00.0000000 +01:00,2023-12-02 08:30:00.0000000 +01:00,E3C,0.00005090
2023-12-02 08:45:00.0000000 +01:00,2023-12-02 09:00:00.0000000 +01:00,E3C,0.00005286
2023-12-02 09:15:00.0000000 +01:00,2023-12-02 09:30:00.0000000 +01:00,E3C,0.00005514
2023-12-02 10:15:00.0000000 +01:00,2023-12-02 10:30:00.0000000 +01:00,E3C,0.00005856
2023-12-02 10:30:00.0000000 +01:00,2023-12-02 10:45:00.0000000 +01:00,E3C,0.00005926
2023-12-02 11:00:00.0000000 +01:00,2023-12-02 11:15:00.0000000 +01:00,E3C,0.00005980
2023-12-02 11:30:00.0000000 +01:00,2023-12-02 11:45:00.0000000 +01:00,E3C,0.00005978
2023-12-02 11:45:00.0000000 +01:00,2023-12-02 12:00:00.0000000 +01:00,E3C,0.00005944
2023-12-02 12:00:00.0000000 +01:00,2023-12-02 12:15:00.0000000 +01:00,E3C,0.00005888
2023-12-02 15:30:00.0000000 +01:00,2023-12-02 15:45:00.0000000 +01:00,E3C,0.00005558
2023-12-02 16:00:00.0000000 +01:00,2023-12-02 16:15:00.0000000 +01:00,E3C,0.00005554
2023-12-02 17:00:00.0000000 +01:00,2023-12-02 17:15:00.0000000 +01:00,E3C,0.00005650
2023-12-02 18:15:00.0000000 +01:00,2023-12-02 18:30:00.0000000 +01:00,E3C,0.00005140
2023-12-02 19:00:00.0000000 +01:00,2023-12-02 19:15:00.0000000 +01:00,E3C,0.00005010
2023-12-02 19:15:00.0000000 +01:00,2023-12-02 19:30:00.0000000 +01:00,E3C,0.00004974
2023-12-02 19:45:00.0000000 +01:00,2023-12-02 20:00:00.0000000 +01:00,E3C,0.00004882
2023-12-02 21:15:00.0000000 +01:00,2023-12-02 21:30:00.0000000 +01:00,E3C,0.00004662
2023-12-02 21:45:00.0000000 +01:00,2023-12-02 22:00:00.0000000 +01:00,E3C,0.00004556
2023-12-02 22:15:00.0000000 +01:00,2023-12-02 22:30:00.0000000 +01:00,E3C,0.00004450
2023-12-03 00:00:00.0000000 +01:00,2023-12-03 00:15:00.0000000 +01:00,E3C,0.00004054
2023-12-03 02:45:00.0000000 +01:00,2023-12-03 03:00:00.0000000 +01:00,E3C,0.00003896
2023-12-03 03:15:00.0000000 +01:00,2023-12-03 03:30:00.0000000 +01:00,E3C,0.00003870
2023-12-03 03:30:00.0000000 +01:00,2023-12-03 03:45:00.0000000 +01:00,E3C,0.00003864
2023-12-03 06:00:00.0000000 +01:00,2023-12-03 06:15:00.0000000 +01:00,E3C,0.00003900
2023-12-03 08:45:00.0000000 +01:00,2023-12-03 09:00:00.0000000 +01:00,E3C,0.00003998
2023-12-03 09:15:00.0000000 +01:00,2023-12-03 09:30:00.0000000 +01:00,E3C,0.00004034
2023-12-03 10:00:00.0000000 +01:00,2023-12-03 10:15:00.0000000 +01:00,E3C,0.00004164
2023-12-03 10:15:00.0000000 +01:00,2023-12-03 10:30:00.0000000 +01:00,E3C,0.00004208
2023-12-03 10:30:00.0000000 +01:00,2023-12-03 10:45:00.0000000 +01:00,E3C,0.00004238
2023-12-03 11:00:00.0000000 +01:00,2023-12-03 11:15:00.0000000 +01:00,E3C,0.00004310
2023-12-03 11:30:00.0000000 +01:00,2023-12-03 11:45:00.0000000 +01:00,E3C,0.00004396
2023-12-03 12:00:00.0000000 +01:00,2023-12-03 12:15:00.0000000 +01:00,E3C,0.00004470
2023-12-03 15:00:00.0000000 +01:00,2023-12-03 15:15:00.0000000 +01:00,E3C,0.00004502
2023-12-03 15:30:00.0000000 +01:00,2023-12-03 15:45:00.0000000 +01:00,E3C,0.00004494
2023-12-03 17:00:00.0000000 +01:00,2023-12-03 17:15:00.0000000 +01:00,E3C,0.00004970
2023-12-03 19:00:00.0000000 +01:00,2023-12-03 19:15:00.0000000 +01:00,E3C,0.00004850
2023-12-03 19:15:00.0000000 +01:00,2023-12-03 19:30:00.0000000 +01:00,E3C,0.00004802
2023-12-03 19:45:00.0000000 +01:00,2023-12-03 20:00:00.0000000 +01:00,E3C,0.00004770
2023-12-03 21:15:00.0000000 +01:00,2023-12-03 21:30:00.0000000 +01:00,E3C,0.00004604
2023-12-03 22:15:00.0000000 +01:00,2023-12-03 22:30:00.0000000 +01:00,E3C,0.00004408
2023-12-04 00:00:00.0000000 +01:00,2023-12-04 00:15:00.0000000 +01:00,E3C,0.00003894
2023-12-04 00:45:00.0000000 +01:00,2023-12-04 01:00:00.0000000 +01:00,E3C,0.00003896
2023-12-04 01:30:00.0000000 +01:00,2023-12-04 01:45:00.0000000 +01:00,E3C,0.00003868
2023-12-04 02:30:00.0000000 +01:00,2023-12-04 02:45:00.0000000 +01:00,E3C,0.00003876
2023-12-04 02:45:00.0000000 +01:00,2023-12-04 03:00:00.0000000 +01:00,E3C,0.00003864
2023-12-04 03:30:00.0000000 +01:00,2023-12-04 03:45:00.0000000 +01:00,E3C,0.00003926
2023-12-04 04:15:00.0000000 +01:00,2023-12-04 04:30:00.0000000 +01:00,E3C,0.00003986
2023-12-04 04:45:00.0000000 +01:00,2023-12-04 05:00:00.0000000 +01:00,E3C,0.00004006
2023-12-04 06:00:00.0000000 +01:00,2023-12-04 06:15:00.0000000 +01:00,E3C,0.00004564
2023-12-04 06:45:00.0000000 +01:00,2023-12-04 07:00:00.0000000 +01:00,E3C,0.00005510
2023-12-04 07:00:00.0000000 +01:00,2023-12-04 07:15:00.0000000 +01:00,E3C,0.00006022
2023-12-04 07:45:00.0000000 +01:00,2023-12-04 08:00:00.0000000 +01:00,E3C,0.00008188
2023-12-04 08:15:00.0000000 +01:00,2023-12-04 08:30:00.0000000 +01:00,E3C,0.00009366
2023-12-04 08:45:00.0000000 +01:00,2023-12-04 09:00:00.0000000 +01:00,E3C,0.00010022
2023-12-04 09:15:00.0000000 +01:00,2023-12-04 09:30:00.0000000 +01:00,E3C,0.00010288
2023-12-04 12:00:00.0000000 +01:00,2023-12-04 12:15:00.0000000 +01:00,E3C,0.00010498
2023-12-04 13:15:00.0000000 +01:00,2023-12-04 13:30:00.0000000 +01:00,E3C,0.00010448
2023-12-04 15:00:00.0000000 +01:00,2023-12-04 15:15:00.0000000 +01:00,E3C,0.00010256
2023-12-04 15:30:00.0000000 +01:00,2023-12-04 15:45:00.0000000 +01:00,E3C,0.00010144
2023-12-04 17:00:00.0000000 +01:00,2023-12-04 17:15:00.0000000 +01:00,E3C,0.00008452
2023-12-04 17:45:00.0000000 +01:00,2023-12-04 18:00:00.0000000 +01:00,E3C,0.00007230
2023-12-04 18:15:00.0000000 +01:00,2023-12-04 18:30:00.0000000 +01:00,E3C,0.00006742
2023-11-30 03:00:00.0000000 +01:00,2023-11-30 03:15:00.0000000 +01:00,E3C,0.00003866
2023-11-30 05:30:00.0000000 +01:00,2023-11-30 05:45:00.0000000 +01:00,E3C,0.00004160
2023-11-30 05:45:00.0000000 +01:00,2023-11-30 06:00:00.0000000 +01:00,E3C,0.00004298
2023-11-30 06:30:00.0000000 +01:00,2023-11-30 06:45:00.0000000 +01:00,E3C,0.00005028
2023-11-30 07:15:00.0000000 +01:00,2023-11-30 07:30:00.0000000 +01:00,E3C,0.00006640
2023-11-30 08:00:00.0000000 +01:00,2023-11-30 08:15:00.0000000 +01:00,E3C,0.00008686
2023-11-30 09:30:00.0000000 +01:00,2023-11-30 09:45:00.0000000 +01:00,E3C,0.00010190
2023-11-30 10:00:00.0000000 +01:00,2023-11-30 10:15:00.0000000 +01:00,E3C,0.00010282
2023-11-30 11:00:00.0000000 +01:00,2023-11-30 11:15:00.0000000 +01:00,E3C,0.00010576
2023-11-30 11:30:00.0000000 +01:00,2023-11-30 11:45:00.0000000 +01:00,E3C,0.00010592
2023-11-30 11:45:00.0000000 +01:00,2023-11-30 12:00:00.0000000 +01:00,E3C,0.00010556
2023-11-30 14:00:00.0000000 +01:00,2023-11-30 14:15:00.0000000 +01:00,E3C,0.00010500
2023-11-30 14:15:00.0000000 +01:00,2023-11-30 14:30:00.0000000 +01:00,E3C,0.00010442
2023-11-30 18:30:00.0000000 +01:00,2023-11-30 18:45:00.0000000 +01:00,E3C,0.00006916
2023-11-30 20:45:00.0000000 +01:00,2023-11-30 21:00:00.0000000 +01:00,E3C,0.00006006
2023-11-30 22:15:00.0000000 +01:00,2023-11-30 22:30:00.0000000 +01:00,E3C,0.00005062
2023-11-30 22:30:00.0000000 +01:00,2023-11-30 22:45:00.0000000 +01:00,E3C,0.00004938
2023-11-30 22:45:00.0000000 +01:00,2023-11-30 23:00:00.0000000 +01:00,E3C,0.00004812
2023-11-30 23:30:00.0000000 +01:00,2023-11-30 23:45:00.0000000 +01:00,E3C,0.00004516
2023-12-01 01:30:00.0000000 +01:00,2023-12-01 01:45:00.0000000 +01:00,E3C,0.00004206
2023-12-01 02:30:00.0000000 +01:00,2023-12-01 02:45:00.0000000 +01:00,E3C,0.00004136
2023-12-01 03:00:00.0000000 +01:00,2023-12-01 03:15:00.0000000 +01:00,E3C,0.00004162
2023-12-01 03:15:00.0000000 +01:00,2023-12-01 03:30:00.0000000 +01:00,E3C,0.00004146
2023-12-01 05:30:00.0000000 +01:00,2023-12-01 05:45:00.0000000 +01:00,E3C,0.00004468
2023-12-01 06:00:00.0000000 +01:00,2023-12-01 06:15:00.0000000 +01:00,E3C,0.00004814
2023-12-01 06:30:00.0000000 +01:00,2023-12-01 06:45:00.0000000 +01:00,E3C,0.00005374
2023-12-01 07:15:00.0000000 +01:00,2023-12-01 07:30:00.0000000 +01:00,E3C,0.00006996
2023-12-01 08:30:00.0000000 +01:00,2023-12-01 08:45:00.0000000 +01:00,E3C,0.00009788
2023-12-01 09:30:00.0000000 +01:00,2023-12-01 09:45:00.0000000 +01:00,E3C,0.00010328
2023-12-01 10:00:00.0000000 +01:00,2023-12-01 10:15:00.0000000 +01:00,E3C,0.00010370
2023-12-01 11:45:00.0000000 +01:00,2023-12-01 12:00:00.0000000 +01:00,E3C,0.00010432
2023-12-01 14:00:00.0000000 +01:00,2023-12-01 14:15:00.0000000 +01:00,E3C,0.00009974
2023-12-01 14:15:00.0000000 +01:00,2023-12-01 14:30:00.0000000 +01:00,E3C,0.00009902
2023-12-01 15:45:00.0000000 +01:00,2023-12-01 16:00:00.0000000 +01:00,E3C,0.00009162
2023-12-01 20:45:00.0000000 +01:00,2023-12-01 21:00:00.0000000 +01:00,E3C,0.00005588
2023-12-01 21:00:00.0000000 +01:00,2023-12-01 21:15:00.0000000 +01:00,E3C,0.00005436
2023-12-01 22:00:00.0000000 +01:00,2023-12-01 22:15:00.0000000 +01:00,E3C,0.00004882
2023-12-01 22:15:00.0000000 +01:00,2023-12-01 22:30:00.0000000 +01:00,E3C,0.00004746
2023-12-01 22:30:00.0000000 +01:00,2023-12-01 22:45:00.0000000 +01:00,E3C,0.00004666
2023-12-01 22:45:00.0000000 +01:00,2023-12-01 23:00:00.0000000 +01:00,E3C,0.00004568
2023-12-01 23:30:00.0000000 +01:00,2023-12-01 23:45:00.0000000 +01:00,E3C,0.00004324
2023-12-02 01:00:00.0000000 +01:00,2023-12-02 01:15:00.0000000 +01:00,E3C,0.00004068
2023-12-02 02:15:00.0000000 +01:00,2023-12-02 02:30:00.0000000 +01:00,E3C,0.00003918
2023-12-02 04:00:00.0000000 +01:00,2023-12-02 04:15:00.0000000 +01:00,E3C,0.00003910
2023-12-02 05:15:00.0000000 +01:00,2023-12-02 05:30:00.0000000 +01:00,E3C,0.00003980
2023-12-02 05:45:00.0000000 +01:00,2023-12-02 06:00:00.0000000 +01:00,E3C,0.00004026
2023-12-02 06:30:00.0000000 +01:00,2023-12-02 06:45:00.0000000 +01:00,E3C,0.00004172
2023-12-02 07:15:00.0000000 +01:00,2023-12-02 07:30:00.0000000 +01:00,E3C,0.00004542
2023-12-02 08:30:00.0000000 +01:00,2023-12-02 08:45:00.0000000 +01:00,E3C,0.00005188
2023-12-02 09:00:00.0000000 +01:00,2023-12-02 09:15:00.0000000 +01:00,E3C,0.00005410
2023-12-02 12:30:00.0000000 +01:00,2023-12-02 12:45:00.0000000 +01:00,E3C,0.00005776
2023-12-02 13:00:00.0000000 +01:00,2023-12-02 13:15:00.0000000 +01:00,E3C,0.00005722
2023-12-02 13:30:00.0000000 +01:00,2023-12-02 13:45:00.0000000 +01:00,E3C,0.00005668
2023-12-02 13:45:00.0000000 +01:00,2023-12-02 14:00:00.0000000 +01:00,E3C,0.00005652
2023-12-02 14:15:00.0000000 +01:00,2023-12-02 14:30:00.0000000 +01:00,E3C,0.00005612
2023-12-02 14:30:00.0000000 +01:00,2023-12-02 14:45:00.0000000 +01:00,E3C,0.00005572
2023-12-02 16:45:00.0000000 +01:00,2023-12-02 17:00:00.0000000 +01:00,E3C,0.00005702
2023-12-02 17:15:00.0000000 +01:00,2023-12-02 17:30:00.0000000 +01:00,E3C,0.00005542
2023-12-02 17:30:00.0000000 +01:00,2023-12-02 17:45:00.0000000 +01:00,E3C,0.00005412
2023-12-02 18:45:00.0000000 +01:00,2023-12-02 19:00:00.0000000 +01:00,E3C,0.00005058
2023-12-02 19:30:00.0000000 +01:00,2023-12-02 19:45:00.0000000 +01:00,E3C,0.00004930
2023-12-02 20:15:00.0000000 +01:00,2023-12-02 20:30:00.0000000 +01:00,E3C,0.00004788
2023-12-02 20:45:00.0000000 +01:00,2023-12-02 21:00:00.0000000 +01:00,E3C,0.00004722
2023-12-02 21:30:00.0000000 +01:00,2023-12-02 21:45:00.0000000 +01:00,E3C,0.00004604
2023-12-02 22:45:00.0000000 +01:00,2023-12-02 23:00:00.0000000 +01:00,E3C,0.00004356
2023-12-02 23:00:00.0000000 +01:00,2023-12-02 23:15:00.0000000 +01:00,E3C,0.00004340
2023-12-02 23:15:00.0000000 +01:00,2023-12-02 23:30:00.0000000 +01:00,E3C,0.00004270
2023-12-02 23:45:00.0000000 +01:00,2023-12-03 00:00:00.0000000 +01:00,E3C,0.00004118
2023-12-03 00:30:00.0000000 +01:00,2023-12-03 00:45:00.0000000 +01:00,E3C,0.00004030
2023-12-03 01:45:00.0000000 +01:00,2023-12-03 02:00:00.0000000 +01:00,E3C,0.00003978
2023-12-03 04:00:00.0000000 +01:00,2023-12-03 04:15:00.0000000 +01:00,E3C,0.00003884
2023-12-03 05:15:00.0000000 +01:00,2023-12-03 05:30:00.0000000 +01:00,E3C,0.00003906
2023-12-03 05:45:00.0000000 +01:00,2023-12-03 06:00:00.0000000 +01:00,E3C,0.00003896
2023-12-03 06:30:00.0000000 +01:00,2023-12-03 06:45:00.0000000 +01:00,E3C,0.00003948
2023-12-03 07:15:00.0000000 +01:00,2023-12-03 07:30:00.0000000 +01:00,E3C,0.00004074
2023-12-03 08:30:00.0000000 +01:00,2023-12-03 08:45:00.0000000 +01:00,E3C,0.00004000
2023-12-03 13:00:00.0000000 +01:00,2023-12-03 13:15:00.0000000 +01:00,E3C,0.00004482
2023-12-03 13:45:00.0000000 +01:00,2023-12-03 14:00:00.0000000 +01:00,E3C,0.00004510
2023-12-03 14:15:00.0000000 +01:00,2023-12-03 14:30:00.0000000 +01:00,E3C,0.00004488
2023-12-03 14:30:00.0000000 +01:00,2023-12-03 14:45:00.0000000 +01:00,E3C,0.00004496
2023-12-03 14:45:00.0000000 +01:00,2023-12-03 15:00:00.0000000 +01:00,E3C,0.00004508
2023-12-03 17:15:00.0000000 +01:00,2023-12-03 17:30:00.0000000 +01:00,E3C,0.00004972
2023-12-03 17:30:00.0000000 +01:00,2023-12-03 17:45:00.0000000 +01:00,E3C,0.00004942
2023-12-03 18:45:00.0000000 +01:00,2023-12-03 19:00:00.0000000 +01:00,E3C,0.00004862
2023-12-03 19:30:00.0000000 +01:00,2023-12-03 19:45:00.0000000 +01:00,E3C,0.00004796
2023-12-03 20:15:00.0000000 +01:00,2023-12-03 20:30:00.0000000 +01:00,E3C,0.00004720
2023-12-03 20:45:00.0000000 +01:00,2023-12-03 21:00:00.0000000 +01:00,E3C,0.00004638
2023-12-03 22:30:00.0000000 +01:00,2023-12-03 22:45:00.0000000 +01:00,E3C,0.00004338
2023-12-03 22:45:00.0000000 +01:00,2023-12-03 23:00:00.0000000 +01:00,E3C,0.00004292
2023-12-03 23:00:00.0000000 +01:00,2023-12-03 23:15:00.0000000 +01:00,E3C,0.00004248
2023-12-03 23:15:00.0000000 +01:00,2023-12-03 23:30:00.0000000 +01:00,E3C,0.00004184
2023-12-03 23:30:00.0000000 +01:00,2023-12-03 23:45:00.0000000 +01:00,E3C,0.00004062
2023-12-03 23:45:00.0000000 +01:00,2023-12-04 00:00:00.0000000 +01:00,E3C,0.00003968
2023-12-04 00:30:00.0000000 +01:00,2023-12-04 00:45:00.0000000 +01:00,E3C,0.00003876
2023-12-04 01:00:00.0000000 +01:00,2023-12-04 01:15:00.0000000 +01:00,E3C,0.00003906
2023-12-04 01:45:00.0000000 +01:00,2023-12-04 02:00:00.0000000 +01:00,E3C,0.00003876
2023-12-04 03:45:00.0000000 +01:00,2023-12-04 04:00:00.0000000 +01:00,E3C,0.00003932
2023-12-04 04:00:00.0000000 +01:00,2023-12-04 04:15:00.0000000 +01:00,E3C,0.00003986
2023-12-04 05:00:00.0000000 +01:00,2023-12-04 05:15:00.0000000 +01:00,E3C,0.00004058
2023-12-04 08:30:00.0000000 +01:00,2023-12-04 08:45:00.0000000 +01:00,E3C,0.00009740
2023-12-04 09:00:00.0000000 +01:00,2023-12-04 09:15:00.0000000 +01:00,E3C,0.00010202
2023-12-04 10:45:00.0000000 +01:00,2023-12-04 11:00:00.0000000 +01:00,E3C,0.00010616
2023-12-04 12:15:00.0000000 +01:00,2023-12-04 12:30:00.0000000 +01:00,E3C,0.00010310
2023-12-04 12:30:00.0000000 +01:00,2023-12-04 12:45:00.0000000 +01:00,E3C,0.00010164
2023-12-04 13:00:00.0000000 +01:00,2023-12-04 13:15:00.0000000 +01:00,E3C,0.00010294
2023-12-04 13:30:00.0000000 +01:00,2023-12-04 13:45:00.0000000 +01:00,E3C,0.00010526
2023-12-04 13:45:00.0000000 +01:00,2023-12-04 14:00:00.0000000 +01:00,E3C,0.00010554
2023-12-04 14:30:00.0000000 +01:00,2023-12-04 14:45:00.0000000 +01:00,E3C,0.00010438
2023-12-04 15:15:00.0000000 +01:00,2023-12-04 15:30:00.0000000 +01:00,E3C,0.00010188
2023-12-04 15:45:00.0000000 +01:00,2023-12-04 16:00:00.0000000 +01:00,E3C,0.00010026
2023-12-04 16:45:00.0000000 +01:00,2023-12-04 17:00:00.0000000 +01:00,E3C,0.00008864
2023-12-04 17:15:00.0000000 +01:00,2023-12-04 17:30:00.0000000 +01:00,E3C,0.00007960
2023-11-30 00:00:00.0000000 +01:00,2023-11-30 00:15:00.0000000 +01:00,E3C,0.00003936
2023-11-30 01:00:00.0000000 +01:00,2023-11-30 01:15:00.0000000 +01:00,E3C,0.00003944
2023-11-30 01:30:00.0000000 +01:00,2023-11-30 01:45:00.0000000 +01:00,E3C,0.00003890
2023-11-30 01:45:00.0000000 +01:00,2023-11-30 02:00:00.0000000 +01:00,E3C,0.00003862
2023-11-30 02:30:00.0000000 +01:00,2023-11-30 02:45:00.0000000 +01:00,E3C,0.00003846
2023-11-30 03:15:00.0000000 +01:00,2023-11-30 03:30:00.0000000 +01:00,E3C,0.00003864
2023-11-30 04:45:00.0000000 +01:00,2023-11-30 05:00:00.0000000 +01:00,E3C,0.00003944
2023-11-30 06:00:00.0000000 +01:00,2023-11-30 06:15:00.0000000 +01:00,E3C,0.00004488
2023-11-30 07:00:00.0000000 +01:00,2023-11-30 07:15:00.0000000 +01:00,E3C,0.00005984
2023-11-30 08:15:00.0000000 +01:00,2023-11-30 08:30:00.0000000 +01:00,E3C,0.00009220
2023-11-30 08:30:00.0000000 +01:00,2023-11-30 08:45:00.0000000 +01:00,E3C,0.00009588
2023-11-30 08:45:00.0000000 +01:00,2023-11-30 09:00:00.0000000 +01:00,E3C,0.00009848
2023-11-30 09:00:00.0000000 +01:00,2023-11-30 09:15:00.0000000 +01:00,E3C,0.00010030
2023-11-30 12:00:00.0000000 +01:00,2023-11-30 12:15:00.0000000 +01:00,E3C,0.00010430
2023-11-30 12:15:00.0000000 +01:00,2023-11-30 12:30:00.0000000 +01:00,E3C,0.00010258
2023-11-30 12:30:00.0000000 +01:00,2023-11-30 12:45:00.0000000 +01:00,E3C,0.00010076
2023-11-30 13:30:00.0000000 +01:00,2023-11-30 13:45:00.0000000 +01:00,E3C,0.00010440
2023-11-30 15:30:00.0000000 +01:00,2023-11-30 15:45:00.0000000 +01:00,E3C,0.00010094
2023-11-30 15:45:00.0000000 +01:00,2023-11-30 16:00:00.0000000 +01:00,E3C,0.00009982
2023-11-30 17:15:00.0000000 +01:00,2023-11-30 17:30:00.0000000 +01:00,E3C,0.00008166
2023-11-30 17:45:00.0000000 +01:00,2023-11-30 18:00:00.0000000 +01:00,E3C,0.00007518
2023-11-30 18:00:00.0000000 +01:00,2023-11-30 18:15:00.0000000 +01:00,E3C,0.00007254
2023-11-30 19:15:00.0000000 +01:00,2023-11-30 19:30:00.0000000 +01:00,E3C,0.00006668
2023-11-30 19:30:00.0000000 +01:00,2023-11-30 19:45:00.0000000 +01:00,E3C,0.00006552
2023-11-30 20:00:00.0000000 +01:00,2023-11-30 20:15:00.0000000 +01:00,E3C,0.00006348
2023-11-30 21:00:00.0000000 +01:00,2023-11-30 21:15:00.0000000 +01:00,E3C,0.00005878
2023-11-30 21:15:00.0000000 +01:00,2023-11-30 21:30:00.0000000 +01:00,E3C,0.00005736
2023-11-30 21:30:00.0000000 +01:00,2023-11-30 21:45:00.0000000 +01:00,E3C,0.00005592
2023-11-30 22:00:00.0000000 +01:00,2023-11-30 22:15:00.0000000 +01:00,E3C,0.00005234
2023-11-30 23:45:00.0000000 +01:00,2023-12-01 00:00:00.0000000 +01:00,E3C,0.00004396
2023-12-01 00:30:00.0000000 +01:00,2023-12-01 00:45:00.0000000 +01:00,E3C,0.00004244
2023-12-01 00:45:00.0000000 +01:00,2023-12-01 01:00:00.0000000 +01:00,E3C,0.00004220
2023-12-01 03:30:00.0000000 +01:00,2023-12-01 03:45:00.0000000 +01:00,E3C,0.00004148
2023-12-01 04:00:00.0000000 +01:00,2023-12-01 04:15:00.0000000 +01:00,E3C,0.00004206
