StartDate,EndDate,ProfileDescription,Fraction
2023-12-31 00:30:00.0000000 +01:00,2023-12-31 00:45:00.0000000 +01:00,E3C,0.00003890
2023-12-31 02:15:00.0000000 +01:00,2023-12-31 02:30:00.0000000 +01:00,E3C,0.00003776
2023-12-31 02:45:00.0000000 +01:00,2023-12-31 03:00:00.0000000 +01:00,E3C,0.00003784
2023-12-31 03:30:00.0000000 +01:00,2023-12-31 03:45:00.0000000 +01:00,E3C,0.00003810
2023-12-31 04:00:00.0000000 +01:00,2023-12-31 04:15:00.0000000 +01:00,E3C,0.00003800
2023-12-31 05:45:00.0000000 +01:00,2023-12-31 06:00:00.0000000 +01:00,E3C,0.00004036
2023-12-31 07:15:00.0000000 +01:00,2023-12-31 07:30:00.0000000 +01:00,E3C,0.00005036
2023-12-31 07:30:00.0000000 +01:00,2023-12-31 07:45:00.0000000 +01:00,E3C,0.00005286
2023-12-31 09:15:00.0000000 +01:00,2023-12-31 09:30:00.0000000 +01:00,E3C,0.00006594
2023-12-31 09:30:00.0000000 +01:00,2023-12-31 09:45:00.0000000 +01:00,E3C,0.00006650
2023-12-31 10:00:00.0000000 +01:00,2023-12-31 10:15:00.0000000 +01:00,E3C,0.00006734
2023-12-31 10:45:00.0000000 +01:00,2023-12-31 11:00:00.0000000 +01:00,E3C,0.00006812
2023-12-31 11:30:00.0000000 +01:00,2023-12-31 11:45:00.0000000 +01:00,E3C,0.00006796
2023-12-31 13:15:00.0000000 +01:00,2023-12-31 13:30:00.0000000 +01:00,E3C,0.00006306
2023-12-31 13:45:00.0000000 +01:00,2023-12-31 14:00:00.0000000 +01:00,E3C,0.00006210
2023-12-31 14:15:00.0000000 +01:00,2023-12-31 14:30:00.0000000 +01:00,E3C,0.00006104
2023-12-31 14:30:00.0000000 +01:00,2023-12-31 14:45:00.0000000 +01:00,E3C,0.00006030
2023-12-31 16:00:00.0000000 +01:00,2023-12-31 16:15:00.0000000 +01:00,E3C,0.00005458
2023-12-31 16:30:00.0000000 +01:00,2023-12-31 16:45:00.0000000 +01:00,E3C,0.00005374
2023-12-31 16:45:00.0000000 +01:00,2023-12-31 17:00:00.0000000 +01:00,E3C,0.00005402
2023-12-31 17:00:00.0000000 +01:00,2023-12-31 17:15:00.0000000 +01:00,E3C,0.00005330
2023-12-31 17:30:00.0000000 +01:00,2023-12-31 17:45:00.0000000 +01:00,E3C,0.00005058
2023-12-31 18:15:00.0000000 +01:00,2023-12-31 18:30:00.0000000 +01:00,E3C,0.00004726
2023-12-31 18:45:00.0000000 +01:00,2023-12-31 19:00:00.0000000 +01:00,E3C,0.00004594
2023-12-31 19:45:00.0000000 +01:00,2023-12-31 20:00:00.0000000 +01:00,E3C,0.00004468
2023-12-31 22:00:00.0000000 +01:00,2023-12-31 22:15:00.0000000 +01:00,E3C,0.00004142
2023-12-31 22:30:00.0000000 +01:00,2023-12-31 22:45:00.0000000 +01:00,E3C,0.00004102
2023-12-31 23:30:00.0000000 +01:00,2023-12-31 23:45:00.0000000 +01:00,E3C,0.00004004
2024-01-01 00:00:00.0000000 +01:00,2024-01-01 00:15:00.0000000 +01:00,E3C,0.00005496
2024-01-01 01:00:00.0000000 +01:00,2024-01-01 01:15:00.0000000 +01:00,E3C,0.00005866
2024-01-01 01:30:00.0000000 +01:00,2024-01-01 01:45:00.0000000 +01:00,E3C,0.00005808
2024-01-01 01:45:00.0000000 +01:00,2024-01-01 02:00:00.0000000 +01:00,E3C,0.00005916
2024-01-01 02:30:00.0000000 +01:00,2024-01-01 02:45:00.0000000 +01:00,E3C,0.00005777
2024-01-01 03:00:00.0000000 +01:00,2024-01-01 03:15:00.0000000 +01:00,E3C,0.00005935
2024-01-01 03:15:00.0000000 +01:00,2024-01-01 03:30:00.0000000 +01:00,E3C,0.00005863
2024-01-01 04:30:00.0000000 +01:00,2024-01-01 04:45:00.0000000 +01:00,E3C,0.00005963
2024-01-01 04:45:00.0000000 +01:00,2024-01-01 05:00:00.0000000 +01:00,E3C,0.00006002
2024-01-01 07:00:00.0000000 +01:00,2024-01-01 07:15:00.0000000 +01:00,E3C,0.00006184
2024-01-01 08:15:00.0000000 +01:00,2024-01-01 08:30:00.0000000 +01:00,E3C,0.00006187
2024-01-01 08:30:00.0000000 +01:00,2024-01-01 08:45:00.0000000 +01:00,E3C,0.00006072
2024-01-01 08:45:00.0000000 +01:00,2024-01-01 09:00:00.0000000 +01:00,E3C,0.00005966
2024-01-01 09:00:00.0000000 +01:00,2024-01-01 09:15:00.0000000 +01:00,E3C,0.00005881
2024-01-01 09:45:00.0000000 +01:00,2024-01-01 10:00:00.0000000 +01:00,E3C,0.00005783
2024-01-01 10:30:00.0000000 +01:00,2024-01-01 10:45:00.0000000 +01:00,E3C,0.00006110
2024-01-01 12:15:00.0000000 +01:00,2024-01-01 12:30:00.0000000 +01:00,E3C,0.00006054
2024-01-01 12:30:00.0000000 +01:00,2024-01-01 12:45:00.0000000 +01:00,E3C,0.00006183
2024-01-01 12:45:00.0000000 +01:00,2024-01-01 13:00:00.0000000 +01:00,E3C,0.00005949
2024-01-01 13:30:00.0000000 +01:00,2024-01-01 13:45:00.0000000 +01:00,E3C,0.00005904
2024-01-01 15:30:00.0000000 +01:00,2024-01-01 15:45:00.0000000 +01:00,E3C,0.00005996
2024-01-01 15:45:00.0000000 +01:00,2024-01-01 16:00:00.0000000 +01:00,E3C,0.00006088
2024-01-01 17:45:00.0000000 +01:00,2024-01-01 18:00:00.0000000 +01:00,E3C,0.00006577
2024-01-01 19:15:00.0000000 +01:00,2024-01-01 19:30:00.0000000 +01:00,E3C,0.00006519
2024-01-01 19:30:00.0000000 +01:00,2024-01-01 19:45:00.0000000 +01:00,E3C,0.00006423
2024-01-01 20:00:00.0000000 +01:00,2024-01-01 20:15:00.0000000 +01:00,E3C,0.00006424
2024-01-01 20:45:00.0000000 +01:00,2024-01-01 21:00:00.0000000 +01:00,E3C,0.00006714
2024-01-01 21:00:00.0000000 +01:00,2024-01-01 21:15:00.0000000 +01:00,E3C,0.00006573
2024-01-01 21:15:00.0000000 +01:00,2024-01-01 21:30:00.0000000 +01:00,E3C,0.00006566
2024-01-01 21:30:00.0000000 +01:00,2024-01-01 21:45:00.0000000 +01:00,E3C,0.00006651
2024-01-01 23:45:00.0000000 +01:00,2024-01-02 00:00:00.0000000 +01:00,E3C,0.00006256
2024-01-02 00:30:00.0000000 +01:00,2024-01-02 00:45:00.0000000 +01:00,E3C,0.00005749
2024-01-02 00:45:00.0000000 +01:00,2024-01-02 01:00:00.0000000 +01:00,E3C,0.00005771
2024-01-02 02:45:00.0000000 +01:00,2024-01-02 03:00:00.0000000 +01:00,E3C,0.00005827
2024-01-02 05:00:00.0000000 +01:00,2024-01-02 05:15:00.0000000 +01:00,E3C,0.00005837
2024-01-02 07:15:00.0000000 +01:00,2024-01-02 07:30:00.0000000 +01:00,E3C,0.00005057
2024-01-02 07:30:00.0000000 +01:00,2024-01-02 07:45:00.0000000 +01:00,E3C,0.00005770
2024-01-02 07:45:00.0000000 +01:00,2024-01-02 08:00:00.0000000 +01:00,E3C,0.00006269
2024-01-02 08:00:00.0000000 +01:00,2024-01-02 08:15:00.0000000 +01:00,E3C,0.00007091
2024-01-02 10:00:00.0000000 +01:00,2024-01-02 10:15:00.0000000 +01:00,E3C,0.00008108
2024-01-02 10:45:00.0000000 +01:00,2024-01-02 11:00:00.0000000 +01:00,E3C,0.00008436
2024-01-02 11:00:00.0000000 +01:00,2024-01-02 11:15:00.0000000 +01:00,E3C,0.00008467
2024-01-02 13:00:00.0000000 +01:00,2024-01-02 13:15:00.0000000 +01:00,E3C,0.00007881
2024-01-02 13:15:00.0000000 +01:00,2024-01-02 13:30:00.0000000 +01:00,E3C,0.00008030
2024-01-02 14:30:00.0000000 +01:00,2024-01-02 14:45:00.0000000 +01:00,E3C,0.00007981
2024-01-02 15:00:00.0000000 +01:00,2024-01-02 15:15:00.0000000 +01:00,E3C,0.00007695
2024-01-02 15:15:00.0000000 +01:00,2024-01-02 15:30:00.0000000 +01:00,E3C,0.00007785
2024-01-02 16:45:00.0000000 +01:00,2024-01-02 17:00:00.0000000 +01:00,E3C,0.00006286
2024-01-02 17:00:00.0000000 +01:00,2024-01-02 17:15:00.0000000 +01:00,E3C,0.00005893
2024-01-02 17:30:00.0000000 +01:00,2024-01-02 17:45:00.0000000 +01:00,E3C,0.00005296
2024-01-02 18:15:00.0000000 +01:00,2024-01-02 18:30:00.0000000 +01:00,E3C,0.00004686
2024-01-02 18:45:00.0000000 +01:00,2024-01-02 19:00:00.0000000 +01:00,E3C,0.00004703
2024-01-02 19:00:00.0000000 +01:00,2024-01-02 19:15:00.0000000 +01:00,E3C,0.00004570
2024-01-02 20:15:00.0000000 +01:00,2024-01-02 20:30:00.0000000 +01:00,E3C,0.00004501
2024-01-02 20:30:00.0000000 +01:00,2024-01-02 20:45:00.0000000 +01:00,E3C,0.00004426
2024-01-03 00:00:00.0000000 +01:00,2024-01-03 00:15:00.0000000 +01:00,E3C,0.00006112
2024-01-03 01:30:00.0000000 +01:00,2024-01-03 01:45:00.0000000 +01:00,E3C,0.00005928
2024-01-03 01:45:00.0000000 +01:00,2024-01-03 02:00:00.0000000 +01:00,E3C,0.00006000
2024-01-03 02:00:00.0000000 +01:00,2024-01-03 02:15:00.0000000 +01:00,E3C,0.00005866
2024-01-03 02:30:00.0000000 +01:00,2024-01-03 02:45:00.0000000 +01:00,E3C,0.00005816
2024-01-03 04:15:00.0000000 +01:00,2024-01-03 04:30:00.0000000 +01:00,E3C,0.00005961
2024-01-03 04:30:00.0000000 +01:00,2024-01-03 04:45:00.0000000 +01:00,E3C,0.00005825
2024-01-03 05:00:00.0000000 +01:00,2024-01-03 05:15:00.0000000 +01:00,E3C,0.00006141
2024-01-03 05:45:00.0000000 +01:00,2024-01-03 06:00:00.0000000 +01:00,E3C,0.00006286
2024-01-03 06:45:00.0000000 +01:00,2024-01-03 07:00:00.0000000 +01:00,E3C,0.00007874
2024-01-03 07:45:00.0000000 +01:00,2024-01-03 08:00:00.0000000 +01:00,E3C,0.00006746
2024-01-03 08:00:00.0000000 +01:00,2024-01-03 08:15:00.0000000 +01:00,E3C,0.00007726
2024-01-03 08:15:00.0000000 +01:00,2024-01-03 08:30:00.0000000 +01:00,E3C,0.00008128
2024-01-03 10:15:00.0000000 +01:00,2024-01-03 10:30:00.0000000 +01:00,E3C,0.00008810
2024-01-03 12:15:00.0000000 +01:00,2024-01-03 12:30:00.0000000 +01:00,E3C,0.00008403
2024-01-03 14:15:00.0000000 +01:00,2024-01-03 14:30:00.0000000 +01:00,E3C,0.00008723
2024-01-03 14:45:00.0000000 +01:00,2024-01-03 15:00:00.0000000 +01:00,E3C,0.00008573
2024-01-03 18:00:00.0000000 +01:00,2024-01-03 18:15:00.0000000 +01:00,E3C,0.00004924
2024-01-03 18:30:00.0000000 +01:00,2024-01-03 18:45:00.0000000 +01:00,E3C,0.00004659
2024-01-03 20:15:00.0000000 +01:00,2024-01-03 20:30:00.0000000 +01:00,E3C,0.00004404
2024-01-03 21:00:00.0000000 +01:00,2024-01-03 21:15:00.0000000 +01:00,E3C,0.00004279
2024-01-03 21:45:00.0000000 +01:00,2024-01-03 22:00:00.0000000 +01:00,E3C,0.00003905
2024-01-03 22:15:00.0000000 +01:00,2024-01-03 22:30:00.0000000 +01:00,E3C,0.00003679
2024-01-03 23:45:00.0000000 +01:00,2024-01-04 00:00:00.0000000 +01:00,E3C,0.00006100
2024-01-04 00:45:00.0000000 +01:00,2024-01-04 01:00:00.0000000 +01:00,E3C,0.00005984
2024-01-04 01:15:00.0000000 +01:00,2024-01-04 01:30:00.0000000 +01:00,E3C,0.00006089
2024-01-04 03:00:00.0000000 +01:00,2024-01-04 03:15:00.0000000 +01:00,E3C,0.00005877
2024-01-04 05:30:00.0000000 +01:00,2024-01-04 05:45:00.0000000 +01:00,E3C,0.00006506
2024-01-04 06:30:00.0000000 +01:00,2024-01-04 06:45:00.0000000 +01:00,E3C,0.00007679
2023-12-31 00:45:00.0000000 +01:00,2023-12-31 01:00:00.0000000 +01:00,E3C,0.00003896
2023-12-31 01:30:00.0000000 +01:00,2023-12-31 01:45:00.0000000 +01:00,E3C,0.00003880
2023-12-31 02:30:00.0000000 +01:00,2023-12-31 02:45:00.0000000 +01:00,E3C,0.00003772
2023-12-31 03:00:00.0000000 +01:00,2023-12-31 03:15:00.0000000 +01:00,E3C,0.00003814
2023-12-31 05:00:00.0000000 +01:00,2023-12-31 05:15:00.0000000 +01:00,E3C,0.00003916
2023-12-31 05:30:00.0000000 +01:00,2023-12-31 05:45:00.0000000 +01:00,E3C,0.00003986
2023-12-31 06:00:00.0000000 +01:00,2023-12-31 06:15:00.0000000 +01:00,E3C,0.00004178
2023-12-31 06:30:00.0000000 +01:00,2023-12-31 06:45:00.0000000 +01:00,E3C,0.00004438
2023-12-31 08:00:00.0000000 +01:00,2023-12-31 08:15:00.0000000 +01:00,E3C,0.00005908
2023-12-31 08:15:00.0000000 +01:00,2023-12-31 08:30:00.0000000 +01:00,E3C,0.00006150
2023-12-31 09:00:00.0000000 +01:00,2023-12-31 09:15:00.0000000 +01:00,E3C,0.00006510
2023-12-31 10:30:00.0000000 +01:00,2023-12-31 10:45:00.0000000 +01:00,E3C,0.00006814
2023-12-31 12:30:00.0000000 +01:00,2023-12-31 12:45:00.0000000 +01:00,E3C,0.00006468
2023-12-31 13:30:00.0000000 +01:00,2023-12-31 13:45:00.0000000 +01:00,E3C,0.00006266
2023-12-31 14:00:00.0000000 +01:00,2023-12-31 14:15:00.0000000 +01:00,E3C,0.00006148
2023-12-31 15:00:00.0000000 +01:00,2023-12-31 15:15:00.0000000 +01:00,E3C,0.00005798
2023-12-31 15:45:00.0000000 +01:00,2023-12-31 16:00:00.0000000 +01:00,E3C,0.00005522
2023-12-31 17:45:00.0000000 +01:00,2023-12-31 18:00:00.0000000 +01:00,E3C,0.00004936
2023-12-31 18:30:00.0000000 +01:00,2023-12-31 18:45:00.0000000 +01:00,E3C,0.00004658
2023-12-31 19:00:00.0000000 +01:00,2023-12-31 19:15:00.0000000 +01:00,E3C,0.00004562
2023-12-31 19:30:00.0000000 +01:00,2023-12-31 19:45:00.0000000 +01:00,E3C,0.00004530
2023-12-31 20:00:00.0000000 +01:00,2023-12-31 20:15:00.0000000 +01:00,E3C,0.00004450
2023-12-31 20:15:00.0000000 +01:00,2023-12-31 20:30:00.0000000 +01:00,E3C,0.00004374
2023-12-31 21:00:00.0000000 +01:00,2023-12-31 21:15:00.0000000 +01:00,E3C,0.00004298
2023-12-31 22:15:00.0000000 +01:00,2023-12-31 22:30:00.0000000 +01:00,E3C,0.00004122
2023-12-31 22:45:00.0000000 +01:00,2023-12-31 23:00:00.0000000 +01:00,E3C,0.00004084
2024-01-01 00:45:00.0000000 +01:00,2024-01-01 01:00:00.0000000 +01:00,E3C,0.00005691
2024-01-01 05:00:00.0000000 +01:00,2024-01-01 05:15:00.0000000 +01:00,E3C,0.00005859
2024-01-01 05:30:00.0000000 +01:00,2024-01-01 05:45:00.0000000 +01:00,E3C,0.00006023
2024-01-01 05:45:00.0000000 +01:00,2024-01-01 06:00:00.0000000 +01:00,E3C,0.00006013
2024-01-01 06:00:00.0000000 +01:00,2024-01-01 06:15:00.0000000 +01:00,E3C,0.00005921
2024-01-01 06:30:00.0000000 +01:00,2024-01-01 06:45:00.0000000 +01:00,E3C,0.00006010
2024-01-01 09:30:00.0000000 +01:00,2024-01-01 09:45:00.0000000 +01:00,E3C,0.00005974
2024-01-01 10:00:00.0000000 +01:00,2024-01-01 10:15:00.0000000 +01:00,E3C,0.00005962
2024-01-01 11:30:00.0000000 +01:00,2024-01-01 11:45:00.0000000 +01:00,E3C,0.00006012
2024-01-01 11:45:00.0000000 +01:00,2024-01-01 12:00:00.0000000 +01:00,E3C,0.00006006
2024-01-01 14:00:00.0000000 +01:00,2024-01-01 14:15:00.0000000 +01:00,E3C,0.00005872
2024-01-01 14:15:00.0000000 +01:00,2024-01-01 14:30:00.0000000 +01:00,E3C,0.00005950
2024-01-01 16:45:00.0000000 +01:00,2024-01-01 17:00:00.0000000 +01:00,E3C,0.00006391
2024-01-01 18:30:00.0000000 +01:00,2024-01-01 18:45:00.0000000 +01:00,E3C,0.00006580
2024-01-01 18:45:00.0000000 +01:00,2024-01-01 19:00:00.0000000 +01:00,E3C,0.00006456
2024-01-01 22:00:00.0000000 +01:00,2024-01-01 22:15:00.0000000 +01:00,E3C,0.00006609
2024-01-01 22:15:00.0000000 +01:00,2024-01-01 22:30:00.0000000 +01:00,E3C,0.00006427
2024-01-01 22:30:00.0000000 +01:00,2024-01-01 22:45:00.0000000 +01:00,E3C,0.00006565
2024-01-01 22:45:00.0000000 +01:00,2024-01-01 23:00:00.0000000 +01:00,E3C,0.00006358
2024-01-01 23:30:00.0000000 +01:00,2024-01-01 23:45:00.0000000 +01:00,E3C,0.00006444
2024-01-02 00:00:00.0000000 +01:00,2024-01-02 00:15:00.0000000 +01:00,E3C,0.00005795
2024-01-02 03:00:00.0000000 +01:00,2024-01-02 03:15:00.0000000 +01:00,E3C,0.00005931
2024-01-02 05:30:00.0000000 +01:00,2024-01-02 05:45:00.0000000 +01:00,E3C,0.00006021
2024-01-02 05:45:00.0000000 +01:00,2024-01-02 06:00:00.0000000 +01:00,E3C,0.00006130
2024-01-02 06:00:00.0000000 +01:00,2024-01-02 06:15:00.0000000 +01:00,E3C,0.00006252
2024-01-02 06:30:00.0000000 +01:00,2024-01-02 06:45:00.0000000 +01:00,E3C,0.00006906
2024-01-02 08:45:00.0000000 +01:00,2024-01-02 09:00:00.0000000 +01:00,E3C,0.00007891
2024-01-02 09:30:00.0000000 +01:00,2024-01-02 09:45:00.0000000 +01:00,E3C,0.00008043
2024-01-02 11:30:00.0000000 +01:00,2024-01-02 11:45:00.0000000 +01:00,E3C,0.00008429
2024-01-02 11:45:00.0000000 +01:00,2024-01-02 12:00:00.0000000 +01:00,E3C,0.00008329
2024-01-02 12:30:00.0000000 +01:00,2024-01-02 12:45:00.0000000 +01:00,E3C,0.00007724
2024-01-02 14:00:00.0000000 +01:00,2024-01-02 14:15:00.0000000 +01:00,E3C,0.00008129
2024-01-02 14:15:00.0000000 +01:00,2024-01-02 14:30:00.0000000 +01:00,E3C,0.00008144
2024-01-02 18:30:00.0000000 +01:00,2024-01-02 18:45:00.0000000 +01:00,E3C,0.00004637
2024-01-02 19:15:00.0000000 +01:00,2024-01-02 19:30:00.0000000 +01:00,E3C,0.00004671
2024-01-02 20:45:00.0000000 +01:00,2024-01-02 21:00:00.0000000 +01:00,E3C,0.00004455
2024-01-02 22:00:00.0000000 +01:00,2024-01-02 22:15:00.0000000 +01:00,E3C,0.00003775
2024-01-02 22:15:00.0000000 +01:00,2024-01-02 22:30:00.0000000 +01:00,E3C,0.00003555
2024-01-02 22:30:00.0000000 +01:00,2024-01-02 22:45:00.0000000 +01:00,E3C,0.00003603
2024-01-02 22:45:00.0000000 +01:00,2024-01-02 23:00:00.0000000 +01:00,E3C,0.00003692
2024-01-02 23:30:00.0000000 +01:00,2024-01-02 23:45:00.0000000 +01:00,E3C,0.00006310
2024-01-03 00:30:00.0000000 +01:00,2024-01-03 00:45:00.0000000 +01:00,E3C,0.00005886
2024-01-03 01:00:00.0000000 +01:00,2024-01-03 01:15:00.0000000 +01:00,E3C,0.00006073
2024-01-03 02:15:00.0000000 +01:00,2024-01-03 02:30:00.0000000 +01:00,E3C,0.00005805
2024-01-03 04:00:00.0000000 +01:00,2024-01-03 04:15:00.0000000 +01:00,E3C,0.00006054
2024-01-03 05:15:00.0000000 +01:00,2024-01-03 05:30:00.0000000 +01:00,E3C,0.00006151
2024-01-03 05:30:00.0000000 +01:00,2024-01-03 05:45:00.0000000 +01:00,E3C,0.00006215
2024-01-03 07:15:00.0000000 +01:00,2024-01-03 07:30:00.0000000 +01:00,E3C,0.00005377
2024-01-03 08:30:00.0000000 +01:00,2024-01-03 08:45:00.0000000 +01:00,E3C,0.00008452
2024-01-03 09:30:00.0000000 +01:00,2024-01-03 09:45:00.0000000 +01:00,E3C,0.00008634
2024-01-03 10:45:00.0000000 +01:00,2024-01-03 11:00:00.0000000 +01:00,E3C,0.00009078
2024-01-03 13:45:00.0000000 +01:00,2024-01-03 14:00:00.0000000 +01:00,E3C,0.00008820
2024-01-03 14:00:00.0000000 +01:00,2024-01-03 14:15:00.0000000 +01:00,E3C,0.00008766
2024-01-03 14:30:00.0000000 +01:00,2024-01-03 14:45:00.0000000 +01:00,E3C,0.00008523
2024-01-03 15:45:00.0000000 +01:00,2024-01-03 16:00:00.0000000 +01:00,E3C,0.00008215
2024-01-03 16:30:00.0000000 +01:00,2024-01-03 16:45:00.0000000 +01:00,E3C,0.00006848
2024-01-03 16:45:00.0000000 +01:00,2024-01-03 17:00:00.0000000 +01:00,E3C,0.00006372
2024-01-03 17:15:00.0000000 +01:00,2024-01-03 17:30:00.0000000 +01:00,E3C,0.00005664
2024-01-03 17:30:00.0000000 +01:00,2024-01-03 17:45:00.0000000 +01:00,E3C,0.00005369
2024-01-03 18:45:00.0000000 +01:00,2024-01-03 19:00:00.0000000 +01:00,E3C,0.00004734
2024-01-03 20:45:00.0000000 +01:00,2024-01-03 21:00:00.0000000 +01:00,E3C,0.00004312
2024-01-03 21:30:00.0000000 +01:00,2024-01-03 21:45:00.0000000 +01:00,E3C,0.00004015
2024-01-03 22:30:00.0000000 +01:00,2024-01-03 22:45:00.0000000 +01:00,E3C,0.00003538
2024-01-03 22:45:00.0000000 +01:00,2024-01-03 23:00:00.0000000 +01:00,E3C,0.00003626
2024-01-03 23:00:00.0000000 +01:00,2024-01-03 23:15:00.0000000 +01:00,E3C,0.00006554
2024-01-03 23:15:00.0000000 +01:00,2024-01-03 23:30:00.0000000 +01:00,E3C,0.00006432
2024-01-03 23:30:00.0000000 +01:00,2024-01-03 23:45:00.0000000 +01:00,E3C,0.00006493
2024-01-04 00:15:00.0000000 +01:00,2024-01-04 00:30:00.0000000 +01:00,E3C,0.00005802
2024-01-04 00:30:00.0000000 +01:00,2024-01-04 00:45:00.0000000 +01:00,E3C,0.00005787
2024-01-04 01:00:00.0000000 +01:00,2024-01-04 01:15:00.0000000 +01:00,E3C,0.00006081
2024-01-04 02:15:00.0000000 +01:00,2024-01-04 02:30:00.0000000 +01:00,E3C,0.00005798
2024-01-04 04:00:00.0000000 +01:00,2024-01-04 04:15:00.0000000 +01:00,E3C,0.00006140
2024-01-04 05:15:00.0000000 +01:00,2024-01-04 05:30:00.0000000 +01:00,E3C,0.00006442
2024-01-04 05:45:00.0000000 +01:00,2024-01-04 06:00:00.0000000 +01:00,E3C,0.00006727
2024-01-04 07:15:00.0000000 +01:00,2024-01-04 07:30:00.0000000 +01:00,E3C,0.00005554
2024-01-04 08:30:00.0000000 +01:00,2024-01-04 08:45:00.0000000 +01:00,E3C,0.00008759
2024-01-04 09:30:00.0000000 +01:00,2024-01-04 09:45:00.0000000 +01:00,E3C,0.00008999
2024-01-04 10:45:00.0000000 +01:00,2024-01-04 11:00:00.0000000 +01:00,E3C,0.00009230
2024-01-04 12:15:00.0000000 +01:00,2024-01-04 12:30:00.0000000 +01:00,E3C,0.00008877
2024-01-04 13:45:00.0000000 +01:00,2024-01-04 14:00:00.0000000 +01:00,E3C,0.00009240
2024-01-04 14:15:00.0000000 +01:00,2024-01-04 14:30:00.0000000 +01:00,E3C,0.00009393
2024-01-04 14:30:00.0000000 +01:00,2024-01-04 14:45:00.0000000 +01:00,E3C,0.00009146
2024-01-04 16:45:00.0000000 +01:00,2024-01-04 17:00:00.0000000 +01:00,E3C,0.00007158
2024-01-04 17:15:00.0000000 +01:00,2024-01-04 17:30:00.0000000 +01:00,E3C,0.00006392
2024-01-04 17:30:00.0000000 +01:00,2024-01-04 17:45:00.0000000 +01:00,E3C,0.00006185
2024-01-04 18:45:00.0000000 +01:00,2024-01-04 19:00:00.0000000 +01:00,E3C,0.00005460
2023-12-31 01:15:00.0000000 +01:00,2023-12-31 01:30:00.0000000 +01:00,E3C,0.00003900
2023-12-31 01:45:00.0000000 +01:00,2023-12-31 02:00:00.0000000 +01:00,E3C,0.00003856
2023-12-31 02:00:00.0000000 +01:00,2023-12-31 02:15:00.0000000 +01:00,E3C,0.00003812
2023-12-31 03:45:00.0000000 +01:00,2023-12-31 04:00:00.0000000 +01:00,E3C,0.00003774
2023-12-31 04:15:00.0000000 +01:00,2023-12-31 04:30:00.0000000 +01:00,E3C,0.00003794
2023-12-31 04:30:00.0000000 +01:00,2023-12-31 04:45:00.0000000 +01:00,E3C,0.00003844
2023-12-31 06:45:00.0000000 +01:00,2023-12-31 07:00:00.0000000 +01:00,E3C,0.00004590
2023-12-31 07:45:00.0000000 +01:00,2023-12-31 08:00:00.0000000 +01:00,E3C,0.00005618
2023-12-31 09:45:00.0000000 +01:00,2023-12-31 10:00:00.0000000 +01:00,E3C,0.00006680
2023-12-31 10:15:00.0000000 +01:00,2023-12-31 10:30:00.0000000 +01:00,E3C,0.00006770
2023-12-31 11:00:00.0000000 +01:00,2023-12-31 11:15:00.0000000 +01:00,E3C,0.00006842
2023-12-31 11:15:00.0000000 +01:00,2023-12-31 11:30:00.0000000 +01:00,E3C,0.00006820
2023-12-31 13:00:00.0000000 +01:00,2023-12-31 13:15:00.0000000 +01:00,E3C,0.00006328
2023-12-31 14:45:00.0000000 +01:00,2023-12-31 15:00:00.0000000 +01:00,E3C,0.00005918
2023-12-31 15:15:00.0000000 +01:00,2023-12-31 15:30:00.0000000 +01:00,E3C,0.00005682
2023-12-31 18:00:00.0000000 +01:00,2023-12-31 18:15:00.0000000 +01:00,E3C,0.00004830
2023-12-31 20:30:00.0000000 +01:00,2023-12-31 20:45:00.0000000 +01:00,E3C,0.00004376
2023-12-31 21:15:00.0000000 +01:00,2023-12-31 21:30:00.0000000 +01:00,E3C,0.00004246
2023-12-31 21:45:00.0000000 +01:00,2023-12-31 22:00:00.0000000 +01:00,E3C,0.00004168
2023-12-31 23:15:00.0000000 +01:00,2023-12-31 23:30:00.0000000 +01:00,E3C,0.00004092
2024-01-01 00:15:00.0000000 +01:00,2024-01-01 00:30:00.0000000 +01:00,E3C,0.00005472
2024-01-01 01:15:00.0000000 +01:00,2024-01-01 01:30:00.0000000 +01:00,E3C,0.00005852
2024-01-01 02:15:00.0000000 +01:00,2024-01-01 02:30:00.0000000 +01:00,E3C,0.00005753
2024-01-01 03:45:00.0000000 +01:00,2024-01-01 04:00:00.0000000 +01:00,E3C,0.00005763
2024-01-01 05:15:00.0000000 +01:00,2024-01-01 05:30:00.0000000 +01:00,E3C,0.00005995
2024-01-01 06:15:00.0000000 +01:00,2024-01-01 06:30:00.0000000 +01:00,E3C,0.00005991
2024-01-01 06:45:00.0000000 +01:00,2024-01-01 07:00:00.0000000 +01:00,E3C,0.00006052
2024-01-01 09:15:00.0000000 +01:00,2024-01-01 09:30:00.0000000 +01:00,E3C,0.00005840
2024-01-01 10:15:00.0000000 +01:00,2024-01-01 10:30:00.0000000 +01:00,E3C,0.00006085
2024-01-01 11:15:00.0000000 +01:00,2024-01-01 11:30:00.0000000 +01:00,E3C,0.00006143
2024-01-01 12:00:00.0000000 +01:00,2024-01-01 12:15:00.0000000 +01:00,E3C,0.00006061
2024-01-01 14:45:00.0000000 +01:00,2024-01-01 15:00:00.0000000 +01:00,E3C,0.00005978
2024-01-01 16:15:00.0000000 +01:00,2024-01-01 16:30:00.0000000 +01:00,E3C,0.00006266
2024-01-01 16:30:00.0000000 +01:00,2024-01-01 16:45:00.0000000 +01:00,E3C,0.00006254
